eachBSPos, totalGridNum, benchmarkPrice, priceGrides, cashGrides, share, initCash, stepPercent, lowLimitPrice, highLimitPrice, cashUsageRate, maxPortfolio, maxPortfolioPrint
10600, 3, 0.95, 0.914 0.949 0.986, 9688.4 19747.8 30199.4, 159652.SZ, 35000, 0.0385, 0.88, 1, 0.9, 36719.21399999999, Share: 159652.SZ; FinalPortfolioValue: 36719.21; Net: 1719.21; Percent: 4.91%; eachBSPos: 10600(stocks); stepPercent: 3.85%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
10600, 3, 0.95, 0.914 0.949 0.986, 9688.4 19747.8 30199.4, 159652.SZ, 35000, 0.0386, 0.88, 1, 0.9, 36719.21399999999, Share: 159652.SZ; FinalPortfolioValue: 36719.21; Net: 1719.21; Percent: 4.91%; eachBSPos: 10600(stocks); stepPercent: 3.86%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
10600, 3, 0.95, 0.914 0.949 0.986, 9688.4 19747.8 30199.4, 159652.SZ, 35000, 0.0387, 0.88, 1, 0.9, 36719.21399999999, Share: 159652.SZ; FinalPortfolioValue: 36719.21; Net: 1719.21; Percent: 4.91%; eachBSPos: 10600(stocks); stepPercent: 3.87%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
10600, 3, 0.95, 0.914 0.949 0.986, 9688.4 19747.8 30199.4, 159652.SZ, 35000, 0.0388, 0.88, 1, 0.9, 36719.21399999999, Share: 159652.SZ; FinalPortfolioValue: 36719.21; Net: 1719.21; Percent: 4.91%; eachBSPos: 10600(stocks); stepPercent: 3.88%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
10600, 3, 0.95, 0.914 0.95 0.987, 9688.4 19758.4 30220.6, 159652.SZ, 35000, 0.0389, 0.88, 1, 0.9, 36719.21399999999, Share: 159652.SZ; FinalPortfolioValue: 36719.21; Net: 1719.21; Percent: 4.91%; eachBSPos: 10600(stocks); stepPercent: 3.89%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
10600, 3, 0.95, 0.914 0.95 0.987, 9688.4 19758.4 30220.6, 159652.SZ, 35000, 0.039, 0.88, 1, 0.9, 36719.21399999999, Share: 159652.SZ; FinalPortfolioValue: 36719.21; Net: 1719.21; Percent: 4.91%; eachBSPos: 10600(stocks); stepPercent: 3.90%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
10600, 3, 0.95, 0.914 0.95 0.987, 9688.4 19758.4 30220.6, 159652.SZ, 35000, 0.0391, 0.88, 1, 0.9, 36719.21399999999, Share: 159652.SZ; FinalPortfolioValue: 36719.21; Net: 1719.21; Percent: 4.91%; eachBSPos: 10600(stocks); stepPercent: 3.91%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
10600, 3, 0.95, 0.914 0.95 0.987, 9688.4 19758.4 30220.6, 159652.SZ, 35000, 0.0392, 0.88, 1, 0.9, 36719.21399999999, Share: 159652.SZ; FinalPortfolioValue: 36719.21; Net: 1719.21; Percent: 4.91%; eachBSPos: 10600(stocks); stepPercent: 3.92%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.952, 0.915 0.951 0.988, 9607.5 19593.0 29967.0, 159652.SZ, 35000, 0.0393, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 3.93%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.952, 0.915 0.951 0.988, 9607.5 19593.0 29967.0, 159652.SZ, 35000, 0.0394, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 3.94%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.952, 0.915 0.951 0.989, 9607.5 19593.0 29977.5, 159652.SZ, 35000, 0.0395, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 3.95%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.952, 0.915 0.951 0.989, 9607.5 19593.0 29977.5, 159652.SZ, 35000, 0.0396, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 3.96%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.952, 0.915 0.951 0.989, 9607.5 19593.0 29977.5, 159652.SZ, 35000, 0.0397, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 3.97%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.952, 0.915 0.951 0.989, 9607.5 19593.0 29977.5, 159652.SZ, 35000, 0.0398, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 3.98%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.952, 0.915 0.952 0.99, 9607.5 19603.5 29998.5, 159652.SZ, 35000, 0.0399, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 3.99%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.952, 0.915 0.952 0.99, 9607.5 19603.5 29998.5, 159652.SZ, 35000, 0.04, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 4.00%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.952, 0.915 0.952 0.99, 9607.5 19603.5 29998.5, 159652.SZ, 35000, 0.0401, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 4.01%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.952, 0.915 0.952 0.99, 9607.5 19603.5 29998.5, 159652.SZ, 35000, 0.0402, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 4.02%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.952, 0.915 0.952 0.99, 9607.5 19603.5 29998.5, 159652.SZ, 35000, 0.0403, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 4.03%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.954, 0.916 0.953 0.992, 9618.0 19624.5 30040.5, 159652.SZ, 35000, 0.0404, 0.88, 1, 0.9, 36702.994999999995, Share: 159652.SZ; FinalPortfolioValue: 36702.99; Net: 1702.99; Percent: 4.87%; eachBSPos: 10500(stocks); stepPercent: 4.04%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21000(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.954, 0.916 0.953 0.992, 9618.0 19624.5 30040.5, 159652.SZ, 35000, 0.0405, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.05%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.954, 0.916 0.953 0.992, 9618.0 19624.5 30040.5, 159652.SZ, 35000, 0.0406, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.06%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.954, 0.916 0.953 0.992, 9618.0 19624.5 30040.5, 159652.SZ, 35000, 0.0407, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.07%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.954, 0.916 0.953 0.992, 9618.0 19624.5 30040.5, 159652.SZ, 35000, 0.0408, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.08%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.954, 0.916 0.953 0.992, 9618.0 19624.5 30040.5, 159652.SZ, 35000, 0.0409, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.09%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.954, 0.916 0.954 0.993, 9618.0 19635.0 30061.5, 159652.SZ, 35000, 0.041, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.10%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.954, 0.916 0.954 0.993, 9618.0 19635.0 30061.5, 159652.SZ, 35000, 0.0411, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.11%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.954, 0.916 0.954 0.993, 9618.0 19635.0 30061.5, 159652.SZ, 35000, 0.0412, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.12%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.954, 0.916 0.954 0.993, 9618.0 19635.0 30061.5, 159652.SZ, 35000, 0.0413, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.13%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.954, 0.916 0.954 0.993, 9618.0 19635.0 30061.5, 159652.SZ, 35000, 0.0414, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.14%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.956, 0.917 0.955 0.995, 9628.5 19656.0 30103.5, 159652.SZ, 35000, 0.0415, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.15%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.956, 0.917 0.955 0.995, 9628.5 19656.0 30103.5, 159652.SZ, 35000, 0.0416, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.16%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.956, 0.917 0.955 0.995, 9628.5 19656.0 30103.5, 159652.SZ, 35000, 0.0417, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.17%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.956, 0.917 0.955 0.995, 9628.5 19656.0 30103.5, 159652.SZ, 35000, 0.0419, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.19%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.956, 0.917 0.956 0.996, 9628.5 19666.5 30124.5, 159652.SZ, 35000, 0.042, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.20%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.956, 0.917 0.956 0.996, 9628.5 19666.5 30124.5, 159652.SZ, 35000, 0.0421, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.21%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.956, 0.917 0.956 0.996, 9628.5 19666.5 30124.5, 159652.SZ, 35000, 0.0422, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.22%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10500, 3, 0.956, 0.917 0.956 0.996, 9628.5 19666.5 30124.5, 159652.SZ, 35000, 0.0423, 0.88, 1, 0.9, 37407.44, Share: 159652.SZ; FinalPortfolioValue: 37407.44; Net: 2407.44; Percent: 6.88%; eachBSPos: 10500(stocks); stepPercent: 4.23%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10500(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.957, 0.917 0.956 0.997, 9536.8 19479.2 29848.0, 159652.SZ, 35000, 0.0424, 0.88, 1, 0.9, 37384.512, Share: 159652.SZ; FinalPortfolioValue: 37384.51; Net: 2384.51; Percent: 6.81%; eachBSPos: 10400(stocks); stepPercent: 4.24%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.957, 0.917 0.956 0.997, 9536.8 19479.2 29848.0, 159652.SZ, 35000, 0.0425, 0.88, 1, 0.9, 37384.512, Share: 159652.SZ; FinalPortfolioValue: 37384.51; Net: 2384.51; Percent: 6.81%; eachBSPos: 10400(stocks); stepPercent: 4.25%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.957, 0.917 0.956 0.997, 9536.8 19479.2 29848.0, 159652.SZ, 35000, 0.0426, 0.88, 1, 0.9, 37384.512, Share: 159652.SZ; FinalPortfolioValue: 37384.51; Net: 2384.51; Percent: 6.81%; eachBSPos: 10400(stocks); stepPercent: 4.26%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.958, 0.918 0.957 0.998, 9547.2 19500.0 29879.2, 159652.SZ, 35000, 0.0427, 0.88, 1, 0.9, 37384.512, Share: 159652.SZ; FinalPortfolioValue: 37384.51; Net: 2384.51; Percent: 6.81%; eachBSPos: 10400(stocks); stepPercent: 4.27%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.958, 0.918 0.957 0.998, 9547.2 19500.0 29879.2, 159652.SZ, 35000, 0.0428, 0.88, 1, 0.9, 37384.512, Share: 159652.SZ; FinalPortfolioValue: 37384.51; Net: 2384.51; Percent: 6.81%; eachBSPos: 10400(stocks); stepPercent: 4.28%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.958, 0.918 0.957 0.998, 9547.2 19500.0 29879.2, 159652.SZ, 35000, 0.0429, 0.88, 1, 0.9, 37384.512, Share: 159652.SZ; FinalPortfolioValue: 37384.51; Net: 2384.51; Percent: 6.81%; eachBSPos: 10400(stocks); stepPercent: 4.29%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.958, 0.918 0.957 0.998, 9547.2 19500.0 29879.2, 159652.SZ, 35000, 0.043, 0.88, 1, 0.9, 37384.512, Share: 159652.SZ; FinalPortfolioValue: 37384.51; Net: 2384.51; Percent: 6.81%; eachBSPos: 10400(stocks); stepPercent: 4.30%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.958, 0.918 0.958 0.999, 9547.2 19510.4 29900.0, 159652.SZ, 35000, 0.0431, 0.88, 1, 0.9, 37384.512, Share: 159652.SZ; FinalPortfolioValue: 37384.51; Net: 2384.51; Percent: 6.81%; eachBSPos: 10400(stocks); stepPercent: 4.31%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.958, 0.918 0.958 0.999, 9547.2 19510.4 29900.0, 159652.SZ, 35000, 0.0432, 0.88, 1, 0.9, 37384.512, Share: 159652.SZ; FinalPortfolioValue: 37384.51; Net: 2384.51; Percent: 6.81%; eachBSPos: 10400(stocks); stepPercent: 4.32%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.958, 0.918 0.958 0.999, 9547.2 19510.4 29900.0, 159652.SZ, 35000, 0.0433, 0.88, 1, 0.9, 37384.512, Share: 159652.SZ; FinalPortfolioValue: 37384.51; Net: 2384.51; Percent: 6.81%; eachBSPos: 10400(stocks); stepPercent: 4.33%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.959, 0.918 0.958 1.0, 9547.2 19510.4 29910.4, 159652.SZ, 35000, 0.0435, 0.88, 1, 0.9, 36118.936, Share: 159652.SZ; FinalPortfolioValue: 36118.94; Net: 1118.94; Percent: 3.20%; eachBSPos: 10400(stocks); stepPercent: 4.35%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 4/3; OpenInterest: 20800(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.959, 0.918 0.958 1.0, 9547.2 19510.4 29910.4, 159652.SZ, 35000, 0.0434, 0.88, 1, 0.9, 37384.512, Share: 159652.SZ; FinalPortfolioValue: 37384.51; Net: 2384.51; Percent: 6.81%; eachBSPos: 10400(stocks); stepPercent: 4.34%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10400(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.959, 0.918 0.958 1.0, 9547.2 19510.4 29910.4, 159652.SZ, 35000, 0.0436, 0.88, 1, 0.9, 36118.936, Share: 159652.SZ; FinalPortfolioValue: 36118.94; Net: 1118.94; Percent: 3.20%; eachBSPos: 10400(stocks); stepPercent: 4.36%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 4/3; OpenInterest: 20800(stocks); currentPrice: 0.88(RMB)
10400, 3, 0.959, 0.918 0.958 1.0, 9547.2 19510.4 29910.4, 159652.SZ, 35000, 0.0437, 0.88, 1, 0.9, 36118.936, Share: 159652.SZ; FinalPortfolioValue: 36118.94; Net: 1118.94; Percent: 3.20%; eachBSPos: 10400(stocks); stepPercent: 4.37%; benchmarkPrice: 0.96(RMB); totalGridNum: 3; Buy/Sell: 4/3; OpenInterest: 20800(stocks); currentPrice: 0.88(RMB)
16300, 2, 0.939, 0.919 0.959, 14979.7 30611.4, 159652.SZ, 35000, 0.0438, 0.88, 1, 0.9, 36753.717, Share: 159652.SZ; FinalPortfolioValue: 36753.72; Net: 1753.72; Percent: 5.01%; eachBSPos: 16300(stocks); stepPercent: 4.38%; benchmarkPrice: 0.94(RMB); totalGridNum: 2; Buy/Sell: 4/3; OpenInterest: 32600(stocks); currentPrice: 0.88(RMB)
16300, 2, 0.939, 0.919 0.959, 14979.7 30611.4, 159652.SZ, 35000, 0.0439, 0.88, 1, 0.9, 36753.717, Share: 159652.SZ; FinalPortfolioValue: 36753.72; Net: 1753.72; Percent: 5.01%; eachBSPos: 16300(stocks); stepPercent: 4.39%; benchmarkPrice: 0.94(RMB); totalGridNum: 2; Buy/Sell: 4/3; OpenInterest: 32600(stocks); currentPrice: 0.88(RMB)
16300, 2, 0.939, 0.919 0.959, 14979.7 30611.4, 159652.SZ, 35000, 0.044, 0.88, 1, 0.9, 36802.617, Share: 159652.SZ; FinalPortfolioValue: 36802.62; Net: 1802.62; Percent: 5.15%; eachBSPos: 16300(stocks); stepPercent: 4.40%; benchmarkPrice: 0.94(RMB); totalGridNum: 2; Buy/Sell: 3/3; OpenInterest: 16300(stocks); currentPrice: 0.88(RMB)
16300, 2, 0.94, 0.919 0.96, 14979.7 30627.7, 159652.SZ, 35000, 0.0441, 0.88, 1, 0.9, 36802.617, Share: 159652.SZ; FinalPortfolioValue: 36802.62; Net: 1802.62; Percent: 5.15%; eachBSPos: 16300(stocks); stepPercent: 4.41%; benchmarkPrice: 0.94(RMB); totalGridNum: 2; Buy/Sell: 3/3; OpenInterest: 16300(stocks); currentPrice: 0.88(RMB)
16300, 2, 0.94, 0.919 0.96, 14979.7 30627.7, 159652.SZ, 35000, 0.0442, 0.88, 1, 0.9, 36802.617, Share: 159652.SZ; FinalPortfolioValue: 36802.62; Net: 1802.62; Percent: 5.15%; eachBSPos: 16300(stocks); stepPercent: 4.42%; benchmarkPrice: 0.94(RMB); totalGridNum: 2; Buy/Sell: 3/3; OpenInterest: 16300(stocks); currentPrice: 0.88(RMB)
16300, 2, 0.94, 0.919 0.96, 14979.7 30627.7, 159652.SZ, 35000, 0.0443, 0.88, 1, 0.9, 36802.617, Share: 159652.SZ; FinalPortfolioValue: 36802.62; Net: 1802.62; Percent: 5.15%; eachBSPos: 16300(stocks); stepPercent: 4.43%; benchmarkPrice: 0.94(RMB); totalGridNum: 2; Buy/Sell: 3/3; OpenInterest: 16300(stocks); currentPrice: 0.88(RMB)
16300, 2, 0.94, 0.919 0.96, 14979.7 30627.7, 159652.SZ, 35000, 0.0444, 0.88, 1, 0.9, 36802.617, Share: 159652.SZ; FinalPortfolioValue: 36802.62; Net: 1802.62; Percent: 5.15%; eachBSPos: 16300(stocks); stepPercent: 4.44%; benchmarkPrice: 0.94(RMB); totalGridNum: 2; Buy/Sell: 3/3; OpenInterest: 16300(stocks); currentPrice: 0.88(RMB)
16300, 2, 0.94, 0.919 0.96, 14979.7 30627.7, 159652.SZ, 35000, 0.0445, 0.88, 1, 0.9, 36802.617, Share: 159652.SZ; FinalPortfolioValue: 36802.62; Net: 1802.62; Percent: 5.15%; eachBSPos: 16300(stocks); stepPercent: 4.45%; benchmarkPrice: 0.94(RMB); totalGridNum: 2; Buy/Sell: 3/3; OpenInterest: 16300(stocks); currentPrice: 0.88(RMB)
16300, 2, 0.94, 0.919 0.96, 14979.7 30627.7, 159652.SZ, 35000, 0.0446, 0.88, 1, 0.9, 36802.617, Share: 159652.SZ; FinalPortfolioValue: 36802.62; Net: 1802.62; Percent: 5.15%; eachBSPos: 16300(stocks); stepPercent: 4.46%; benchmarkPrice: 0.94(RMB); totalGridNum: 2; Buy/Sell: 3/3; OpenInterest: 16300(stocks); currentPrice: 0.88(RMB)
16300, 2, 0.94, 0.919 0.96, 14979.7 30627.7, 159652.SZ, 35000, 0.0447, 0.88, 1, 0.9, 36802.617, Share: 159652.SZ; FinalPortfolioValue: 36802.62; Net: 1802.62; Percent: 5.15%; eachBSPos: 16300(stocks); stepPercent: 4.47%; benchmarkPrice: 0.94(RMB); totalGridNum: 2; Buy/Sell: 3/3; OpenInterest: 16300(stocks); currentPrice: 0.88(RMB)
